# Auto-generated by harness/gen-macros.py from reference/valkey/src/*.h
# DO NOT hand-edit. To refine a row, change HEURISTICS in the generator or
# (preferably) override per-macro by editing harness/macro-overrides.tsv (TODO).
#
# Total macros: 2402
# Columns (tab-separated):
#   name              C macro identifier
#   file              header where defined
#   line              line number
#   kind              object | function
#   category          constant | alias | sizeof | cast | ternary | reply-alias | function-like | flag | complex
#   c_body            raw C body (first 80 chars; truncated with ... if longer)
#   rust_mapping      suggested Rust translation (TODO if unclear)

RedisModule_ListSet	redismodule.h	372	object	alias	ValkeyModule_ListSet	pub use crate::ValkeyModule_ListSet;  // alias
RedisModule_ListInsert	redismodule.h	373	object	alias	ValkeyModule_ListInsert	pub use crate::ValkeyModule_ListInsert;  // alias
RedisModule_ListDelete	redismodule.h	374	object	alias	ValkeyModule_ListDelete	pub use crate::ValkeyModule_ListDelete;  // alias
RedisModule_Call	redismodule.h	375	object	alias	ValkeyModule_Call	pub use crate::ValkeyModule_Call;  // alias
RedisModule_CallReplyProto	redismodule.h	376	object	alias	ValkeyModule_CallReplyProto	pub use crate::ValkeyModule_CallReplyProto;  // alias
RedisModule_FreeCallReply	redismodule.h	377	object	alias	ValkeyModule_FreeCallReply	pub use crate::ValkeyModule_FreeCallReply;  // alias
RedisModule_CallReplyType	redismodule.h	378	object	alias	ValkeyModule_CallReplyType	pub use crate::ValkeyModule_CallReplyType;  // alias
RedisModule_CallReplyInteger	redismodule.h	379	object	alias	ValkeyModule_CallReplyInteger	pub use crate::ValkeyModule_CallReplyInteger;  // alias
RedisModule_CallReplyDouble	redismodule.h	380	object	alias	ValkeyModule_CallReplyDouble	pub use crate::ValkeyModule_CallReplyDouble;  // alias
RedisModule_CallReplyBool	redismodule.h	381	object	alias	ValkeyModule_CallReplyBool	pub use crate::ValkeyModule_CallReplyBool;  // alias
RedisModule_CallReplyBigNumber	redismodule.h	382	object	alias	ValkeyModule_CallReplyBigNumber	pub use crate::ValkeyModule_CallReplyBigNumber;  // alias
RedisModule_CallReplyVerbatim	redismodule.h	383	object	alias	ValkeyModule_CallReplyVerbatim	pub use crate::ValkeyModule_CallReplyVerbatim;  // alias
RedisModule_CallReplySetElement	redismodule.h	384	object	alias	ValkeyModule_CallReplySetElement	pub use crate::ValkeyModule_CallReplySetElement;  // alias
RedisModule_CallReplyMapElement	redismodule.h	385	object	alias	ValkeyModule_CallReplyMapElement	pub use crate::ValkeyModule_CallReplyMapElement;  // alias
RedisModule_CallReplyAttributeElement	redismodule.h	386	object	alias	ValkeyModule_CallReplyAttributeElement	pub use crate::ValkeyModule_CallReplyAttributeElement;  // alias
RedisModule_CallReplyPromiseSetUnblockHandler	redismodule.h	387	object	alias	ValkeyModule_CallReplyPromiseSetUnblockHandler	pub use crate::ValkeyModule_CallReplyPromiseSetUnblockHandler;  // alias
RedisModule_CallReplyPromiseAbort	redismodule.h	388	object	alias	ValkeyModule_CallReplyPromiseAbort	pub use crate::ValkeyModule_CallReplyPromiseAbort;  // alias
RedisModule_CallReplyAttribute	redismodule.h	389	object	alias	ValkeyModule_CallReplyAttribute	pub use crate::ValkeyModule_CallReplyAttribute;  // alias
RedisModule_CallReplyLength	redismodule.h	390	object	alias	ValkeyModule_CallReplyLength	pub use crate::ValkeyModule_CallReplyLength;  // alias
RedisModule_CallReplyArrayElement	redismodule.h	391	object	alias	ValkeyModule_CallReplyArrayElement	pub use crate::ValkeyModule_CallReplyArrayElement;  // alias
RedisModule_CreateString	redismodule.h	392	object	alias	ValkeyModule_CreateString	pub use crate::ValkeyModule_CreateString;  // alias
RedisModule_CreateStringFromLongLong	redismodule.h	393	object	alias	ValkeyModule_CreateStringFromLongLong	pub use crate::ValkeyModule_CreateStringFromLongLong;  // alias
RedisModule_CreateStringFromULongLong	redismodule.h	394	object	alias	ValkeyModule_CreateStringFromULongLong	pub use crate::ValkeyModule_CreateStringFromULongLong;  // alias
RedisModule_CreateStringFromDouble	redismodule.h	395	object	alias	ValkeyModule_CreateStringFromDouble	pub use crate::ValkeyModule_CreateStringFromDouble;  // alias
RedisModule_CreateStringFromLongDouble	redismodule.h	396	object	alias	ValkeyModule_CreateStringFromLongDouble	pub use crate::ValkeyModule_CreateStringFromLongDouble;  // alias
RedisModule_CreateStringFromString	redismodule.h	397	object	alias	ValkeyModule_CreateStringFromString	pub use crate::ValkeyModule_CreateStringFromString;  // alias
RedisModule_CreateStringFromStreamID	redismodule.h	398	object	alias	ValkeyModule_CreateStringFromStreamID	pub use crate::ValkeyModule_CreateStringFromStreamID;  // alias
RedisModule_CreateStringPrintf	redismodule.h	399	object	alias	ValkeyModule_CreateStringPrintf	pub use crate::ValkeyModule_CreateStringPrintf;  // alias
RedisModule_FreeString	redismodule.h	400	object	alias	ValkeyModule_FreeString	pub use crate::ValkeyModule_FreeString;  // alias
RedisModule_StringPtrLen	redismodule.h	401	object	alias	ValkeyModule_StringPtrLen	pub use crate::ValkeyModule_StringPtrLen;  // alias
RedisModule_ReplyWithError	redismodule.h	402	object	alias	ValkeyModule_ReplyWithError	pub use crate::ValkeyModule_ReplyWithError;  // alias
RedisModule_ReplyWithErrorFormat	redismodule.h	403	object	alias	ValkeyModule_ReplyWithErrorFormat	pub use crate::ValkeyModule_ReplyWithErrorFormat;  // alias
RedisModule_ReplyWithSimpleString	redismodule.h	404	object	alias	ValkeyModule_ReplyWithSimpleString	pub use crate::ValkeyModule_ReplyWithSimpleString;  // alias
RedisModule_ReplyWithArray	redismodule.h	405	object	alias	ValkeyModule_ReplyWithArray	pub use crate::ValkeyModule_ReplyWithArray;  // alias
RedisModule_ReplyWithMap	redismodule.h	406	object	alias	ValkeyModule_ReplyWithMap	pub use crate::ValkeyModule_ReplyWithMap;  // alias
RedisModule_ReplyWithSet	redismodule.h	407	object	alias	ValkeyModule_ReplyWithSet	pub use crate::ValkeyModule_ReplyWithSet;  // alias
RedisModule_ReplyWithAttribute	redismodule.h	408	object	alias	ValkeyModule_ReplyWithAttribute	pub use crate::ValkeyModule_ReplyWithAttribute;  // alias
RedisModule_ReplyWithNullArray	redismodule.h	409	object	alias	ValkeyModule_ReplyWithNullArray	pub use crate::ValkeyModule_ReplyWithNullArray;  // alias
RedisModule_ReplyWithEmptyArray	redismodule.h	410	object	alias	ValkeyModule_ReplyWithEmptyArray	pub use crate::ValkeyModule_ReplyWithEmptyArray;  // alias
RedisModule_ReplySetArrayLength	redismodule.h	411	object	alias	ValkeyModule_ReplySetArrayLength	pub use crate::ValkeyModule_ReplySetArrayLength;  // alias
RedisModule_ReplySetMapLength	redismodule.h	412	object	alias	ValkeyModule_ReplySetMapLength	pub use crate::ValkeyModule_ReplySetMapLength;  // alias
RedisModule_ReplySetSetLength	redismodule.h	413	object	alias	ValkeyModule_ReplySetSetLength	pub use crate::ValkeyModule_ReplySetSetLength;  // alias
RedisModule_ReplySetAttributeLength	redismodule.h	414	object	alias	ValkeyModule_ReplySetAttributeLength	pub use crate::ValkeyModule_ReplySetAttributeLength;  // alias
RedisModule_ReplySetPushLength	redismodule.h	415	object	alias	ValkeyModule_ReplySetPushLength	pub use crate::ValkeyModule_ReplySetPushLength;  // alias
RedisModule_ReplyWithStringBuffer	redismodule.h	416	object	alias	ValkeyModule_ReplyWithStringBuffer	pub use crate::ValkeyModule_ReplyWithStringBuffer;  // alias
RedisModule_ReplyWithCString	redismodule.h	417	object	alias	ValkeyModule_ReplyWithCString	pub use crate::ValkeyModule_ReplyWithCString;  // alias
RedisModule_ReplyWithString	redismodule.h	418	object	alias	ValkeyModule_ReplyWithString	pub use crate::ValkeyModule_ReplyWithString;  // alias
RedisModule_ReplyWithEmptyString	redismodule.h	419	object	alias	ValkeyModule_ReplyWithEmptyString	pub use crate::ValkeyModule_ReplyWithEmptyString;  // alias
RedisModule_ReplyWithVerbatimString	redismodule.h	420	object	alias	ValkeyModule_ReplyWithVerbatimString	pub use crate::ValkeyModule_ReplyWithVerbatimString;  // alias
RedisModule_ReplyWithVerbatimStringType	redismodule.h	421	object	alias	ValkeyModule_ReplyWithVerbatimStringType	pub use crate::ValkeyModule_ReplyWithVerbatimStringType;  // alias
RedisModule_ReplyWithNull	redismodule.h	422	object	alias	ValkeyModule_ReplyWithNull	pub use crate::ValkeyModule_ReplyWithNull;  // alias
RedisModule_ReplyWithBool	redismodule.h	423	object	alias	ValkeyModule_ReplyWithBool	pub use crate::ValkeyModule_ReplyWithBool;  // alias
RedisModule_ReplyWithLongDouble	redismodule.h	424	object	alias	ValkeyModule_ReplyWithLongDouble	pub use crate::ValkeyModule_ReplyWithLongDouble;  // alias
RedisModule_ReplyWithDouble	redismodule.h	425	object	alias	ValkeyModule_ReplyWithDouble	pub use crate::ValkeyModule_ReplyWithDouble;  // alias
RedisModule_ReplyWithBigNumber	redismodule.h	426	object	alias	ValkeyModule_ReplyWithBigNumber	pub use crate::ValkeyModule_ReplyWithBigNumber;  // alias
RedisModule_ReplyWithCallReply	redismodule.h	427	object	alias	ValkeyModule_ReplyWithCallReply	pub use crate::ValkeyModule_ReplyWithCallReply;  // alias
RedisModule_StringToLongLong	redismodule.h	428	object	alias	ValkeyModule_StringToLongLong	pub use crate::ValkeyModule_StringToLongLong;  // alias
RedisModule_StringToULongLong	redismodule.h	429	object	alias	ValkeyModule_StringToULongLong	pub use crate::ValkeyModule_StringToULongLong;  // alias
RedisModule_StringToDouble	redismodule.h	430	object	alias	ValkeyModule_StringToDouble	pub use crate::ValkeyModule_StringToDouble;  // alias
RedisModule_StringToLongDouble	redismodule.h	431	object	alias	ValkeyModule_StringToLongDouble	pub use crate::ValkeyModule_StringToLongDouble;  // alias
RedisModule_StringToStreamID	redismodule.h	432	object	alias	ValkeyModule_StringToStreamID	pub use crate::ValkeyModule_StringToStreamID;  // alias
RedisModule_AutoMemory	redismodule.h	433	object	alias	ValkeyModule_AutoMemory	pub use crate::ValkeyModule_AutoMemory;  // alias
RedisModule_Replicate	redismodule.h	434	object	alias	ValkeyModule_Replicate	pub use crate::ValkeyModule_Replicate;  // alias
RedisModule_ReplicateVerbatim	redismodule.h	435	object	alias	ValkeyModule_ReplicateVerbatim	pub use crate::ValkeyModule_ReplicateVerbatim;  // alias
RedisModule_CallReplyStringPtr	redismodule.h	436	object	alias	ValkeyModule_CallReplyStringPtr	pub use crate::ValkeyModule_CallReplyStringPtr;  // alias
RedisModule_CreateStringFromCallReply	redismodule.h	437	object	alias	ValkeyModule_CreateStringFromCallReply	pub use crate::ValkeyModule_CreateStringFromCallReply;  // alias
RedisModule_DeleteKey	redismodule.h	438	object	alias	ValkeyModule_DeleteKey	pub use crate::ValkeyModule_DeleteKey;  // alias
RedisModule_UnlinkKey	redismodule.h	439	object	alias	ValkeyModule_UnlinkKey	pub use crate::ValkeyModule_UnlinkKey;  // alias
RedisModule_StringSet	redismodule.h	440	object	alias	ValkeyModule_StringSet	pub use crate::ValkeyModule_StringSet;  // alias
RedisModule_StringDMA	redismodule.h	441	object	alias	ValkeyModule_StringDMA	pub use crate::ValkeyModule_StringDMA;  // alias
RedisModule_StringTruncate	redismodule.h	442	object	alias	ValkeyModule_StringTruncate	pub use crate::ValkeyModule_StringTruncate;  // alias
RedisModule_GetExpire	redismodule.h	443	object	alias	ValkeyModule_GetExpire	pub use crate::ValkeyModule_GetExpire;  // alias
RedisModule_SetExpire	redismodule.h	444	object	alias	ValkeyModule_SetExpire	pub use crate::ValkeyModule_SetExpire;  // alias
RedisModule_GetAbsExpire	redismodule.h	445	object	alias	ValkeyModule_GetAbsExpire	pub use crate::ValkeyModule_GetAbsExpire;  // alias
RedisModule_SetAbsExpire	redismodule.h	446	object	alias	ValkeyModule_SetAbsExpire	pub use crate::ValkeyModule_SetAbsExpire;  // alias
RedisModule_ResetDataset	redismodule.h	447	object	alias	ValkeyModule_ResetDataset	pub use crate::ValkeyModule_ResetDataset;  // alias
RedisModule_DbSize	redismodule.h	448	object	alias	ValkeyModule_DbSize	pub use crate::ValkeyModule_DbSize;  // alias
RedisModule_RandomKey	redismodule.h	449	object	alias	ValkeyModule_RandomKey	pub use crate::ValkeyModule_RandomKey;  // alias
RedisModule_ZsetAdd	redismodule.h	450	object	alias	ValkeyModule_ZsetAdd	pub use crate::ValkeyModule_ZsetAdd;  // alias
RedisModule_ZsetIncrby	redismodule.h	451	object	alias	ValkeyModule_ZsetIncrby	pub use crate::ValkeyModule_ZsetIncrby;  // alias
RedisModule_ZsetScore	redismodule.h	452	object	alias	ValkeyModule_ZsetScore	pub use crate::ValkeyModule_ZsetScore;  // alias
RedisModule_ZsetRem	redismodule.h	453	object	alias	ValkeyModule_ZsetRem	pub use crate::ValkeyModule_ZsetRem;  // alias
RedisModule_ZsetRangeStop	redismodule.h	454	object	alias	ValkeyModule_ZsetRangeStop	pub use crate::ValkeyModule_ZsetRangeStop;  // alias
RedisModule_ZsetFirstInScoreRange	redismodule.h	455	object	alias	ValkeyModule_ZsetFirstInScoreRange	pub use crate::ValkeyModule_ZsetFirstInScoreRange;  // alias
RedisModule_ZsetLastInScoreRange	redismodule.h	456	object	alias	ValkeyModule_ZsetLastInScoreRange	pub use crate::ValkeyModule_ZsetLastInScoreRange;  // alias
RedisModule_ZsetFirstInLexRange	redismodule.h	457	object	alias	ValkeyModule_ZsetFirstInLexRange	pub use crate::ValkeyModule_ZsetFirstInLexRange;  // alias
RedisModule_ZsetLastInLexRange	redismodule.h	458	object	alias	ValkeyModule_ZsetLastInLexRange	pub use crate::ValkeyModule_ZsetLastInLexRange;  // alias
RedisModule_ZsetRangeCurrentElement	redismodule.h	459	object	alias	ValkeyModule_ZsetRangeCurrentElement	pub use crate::ValkeyModule_ZsetRangeCurrentElement;  // alias
RedisModule_ZsetRangeNext	redismodule.h	460	object	alias	ValkeyModule_ZsetRangeNext	pub use crate::ValkeyModule_ZsetRangeNext;  // alias
RedisModule_ZsetRangePrev	redismodule.h	461	object	alias	ValkeyModule_ZsetRangePrev	pub use crate::ValkeyModule_ZsetRangePrev;  // alias
RedisModule_ZsetRangeEndReached	redismodule.h	462	object	alias	ValkeyModule_ZsetRangeEndReached	pub use crate::ValkeyModule_ZsetRangeEndReached;  // alias
RedisModule_HashSet	redismodule.h	463	object	alias	ValkeyModule_HashSet	pub use crate::ValkeyModule_HashSet;  // alias
RedisModule_HashGet	redismodule.h	464	object	alias	ValkeyModule_HashGet	pub use crate::ValkeyModule_HashGet;  // alias
RedisModule_StreamAdd	redismodule.h	465	object	alias	ValkeyModule_StreamAdd	pub use crate::ValkeyModule_StreamAdd;  // alias
RedisModule_StreamDelete	redismodule.h	466	object	alias	ValkeyModule_StreamDelete	pub use crate::ValkeyModule_StreamDelete;  // alias
RedisModule_StreamIteratorStart	redismodule.h	467	object	alias	ValkeyModule_StreamIteratorStart	pub use crate::ValkeyModule_StreamIteratorStart;  // alias
RedisModule_StreamIteratorStop	redismodule.h	468	object	alias	ValkeyModule_StreamIteratorStop	pub use crate::ValkeyModule_StreamIteratorStop;  // alias
RedisModule_StreamIteratorNextID	redismodule.h	469	object	alias	ValkeyModule_StreamIteratorNextID	pub use crate::ValkeyModule_StreamIteratorNextID;  // alias
RedisModule_StreamIteratorNextField	redismodule.h	470	object	alias	ValkeyModule_StreamIteratorNextField	pub use crate::ValkeyModule_StreamIteratorNextField;  // alias
RedisModule_StreamIteratorDelete	redismodule.h	471	object	alias	ValkeyModule_StreamIteratorDelete	pub use crate::ValkeyModule_StreamIteratorDelete;  // alias
RedisModule_StreamTrimByLength	redismodule.h	472	object	alias	ValkeyModule_StreamTrimByLength	pub use crate::ValkeyModule_StreamTrimByLength;  // alias
RedisModule_StreamTrimByID	redismodule.h	473	object	alias	ValkeyModule_StreamTrimByID	pub use crate::ValkeyModule_StreamTrimByID;  // alias
RedisModule_IsKeysPositionRequest	redismodule.h	474	object	alias	ValkeyModule_IsKeysPositionRequest	pub use crate::ValkeyModule_IsKeysPositionRequest;  // alias
RedisModule_KeyAtPos	redismodule.h	475	object	alias	ValkeyModule_KeyAtPos	pub use crate::ValkeyModule_KeyAtPos;  // alias
RedisModule_KeyAtPosWithFlags	redismodule.h	476	object	alias	ValkeyModule_KeyAtPosWithFlags	pub use crate::ValkeyModule_KeyAtPosWithFlags;  // alias
RedisModule_IsChannelsPositionRequest	redismodule.h	477	object	alias	ValkeyModule_IsChannelsPositionRequest	pub use crate::ValkeyModule_IsChannelsPositionRequest;  // alias
RedisModule_ChannelAtPosWithFlags	redismodule.h	478	object	alias	ValkeyModule_ChannelAtPosWithFlags	pub use crate::ValkeyModule_ChannelAtPosWithFlags;  // alias
RedisModule_GetClientId	redismodule.h	479	object	alias	ValkeyModule_GetClientId	pub use crate::ValkeyModule_GetClientId;  // alias
RedisModule_GetClientUserNameById	redismodule.h	480	object	alias	ValkeyModule_GetClientUserNameById	pub use crate::ValkeyModule_GetClientUserNameById;  // alias
RedisModule_GetClientInfoById	redismodule.h	481	object	alias	ValkeyModule_GetClientInfoById	pub use crate::ValkeyModule_GetClientInfoById;  // alias
RedisModule_GetClientNameById	redismodule.h	482	object	alias	ValkeyModule_GetClientNameById	pub use crate::ValkeyModule_GetClientNameById;  // alias
RedisModule_SetClientNameById	redismodule.h	483	object	alias	ValkeyModule_SetClientNameById	pub use crate::ValkeyModule_SetClientNameById;  // alias
RedisModule_PublishMessage	redismodule.h	484	object	alias	ValkeyModule_PublishMessage	pub use crate::ValkeyModule_PublishMessage;  // alias
RedisModule_PublishMessageShard	redismodule.h	485	object	alias	ValkeyModule_PublishMessageShard	pub use crate::ValkeyModule_PublishMessageShard;  // alias
RedisModule_GetContextFlags	redismodule.h	486	object	alias	ValkeyModule_GetContextFlags	pub use crate::ValkeyModule_GetContextFlags;  // alias
RedisModule_AvoidReplicaTraffic	redismodule.h	487	object	alias	ValkeyModule_AvoidReplicaTraffic	pub use crate::ValkeyModule_AvoidReplicaTraffic;  // alias
RedisModule_PoolAlloc	redismodule.h	488	object	alias	ValkeyModule_PoolAlloc	pub use crate::ValkeyModule_PoolAlloc;  // alias
RedisModule_CreateDataType	redismodule.h	489	object	alias	ValkeyModule_CreateDataType	pub use crate::ValkeyModule_CreateDataType;  // alias
RedisModule_ModuleTypeSetValue	redismodule.h	490	object	alias	ValkeyModule_ModuleTypeSetValue	pub use crate::ValkeyModule_ModuleTypeSetValue;  // alias
RedisModule_ModuleTypeReplaceValue	redismodule.h	491	object	alias	ValkeyModule_ModuleTypeReplaceValue	pub use crate::ValkeyModule_ModuleTypeReplaceValue;  // alias
RedisModule_ModuleTypeGetType	redismodule.h	492	object	alias	ValkeyModule_ModuleTypeGetType	pub use crate::ValkeyModule_ModuleTypeGetType;  // alias
RedisModule_ModuleTypeGetValue	redismodule.h	493	object	alias	ValkeyModule_ModuleTypeGetValue	pub use crate::ValkeyModule_ModuleTypeGetValue;  // alias
RedisModule_IsIOError	redismodule.h	494	object	alias	ValkeyModule_IsIOError	pub use crate::ValkeyModule_IsIOError;  // alias
RedisModule_SetModuleOptions	redismodule.h	495	object	alias	ValkeyModule_SetModuleOptions	pub use crate::ValkeyModule_SetModuleOptions;  // alias
RedisModule_SignalModifiedKey	redismodule.h	496	object	alias	ValkeyModule_SignalModifiedKey	pub use crate::ValkeyModule_SignalModifiedKey;  // alias
RedisModule_SaveUnsigned	redismodule.h	497	object	alias	ValkeyModule_SaveUnsigned	pub use crate::ValkeyModule_SaveUnsigned;  // alias
RedisModule_LoadUnsigned	redismodule.h	498	object	alias	ValkeyModule_LoadUnsigned	pub use crate::ValkeyModule_LoadUnsigned;  // alias
RedisModule_SaveSigned	redismodule.h	499	object	alias	ValkeyModule_SaveSigned	pub use crate::ValkeyModule_SaveSigned;  // alias
RedisModule_LoadSigned	redismodule.h	500	object	alias	ValkeyModule_LoadSigned	pub use crate::ValkeyModule_LoadSigned;  // alias
RedisModule_EmitAOF	redismodule.h	501	object	alias	ValkeyModule_EmitAOF	pub use crate::ValkeyModule_EmitAOF;  // alias
RedisModule_SaveString	redismodule.h	502	object	alias	ValkeyModule_SaveString	pub use crate::ValkeyModule_SaveString;  // alias
RedisModule_SaveStringBuffer	redismodule.h	503	object	alias	ValkeyModule_SaveStringBuffer	pub use crate::ValkeyModule_SaveStringBuffer;  // alias
RedisModule_LoadString	redismodule.h	504	object	alias	ValkeyModule_LoadString	pub use crate::ValkeyModule_LoadString;  // alias
RedisModule_LoadStringBuffer	redismodule.h	505	object	alias	ValkeyModule_LoadStringBuffer	pub use crate::ValkeyModule_LoadStringBuffer;  // alias
RedisModule_SaveDouble	redismodule.h	506	object	alias	ValkeyModule_SaveDouble	pub use crate::ValkeyModule_SaveDouble;  // alias
RedisModule_LoadDouble	redismodule.h	507	object	alias	ValkeyModule_LoadDouble	pub use crate::ValkeyModule_LoadDouble;  // alias
RedisModule_SaveFloat	redismodule.h	508	object	alias	ValkeyModule_SaveFloat	pub use crate::ValkeyModule_SaveFloat;  // alias
RedisModule_LoadFloat	redismodule.h	509	object	alias	ValkeyModule_LoadFloat	pub use crate::ValkeyModule_LoadFloat;  // alias
RedisModule_SaveLongDouble	redismodule.h	510	object	alias	ValkeyModule_SaveLongDouble	pub use crate::ValkeyModule_SaveLongDouble;  // alias
RedisModule_LoadLongDouble	redismodule.h	511	object	alias	ValkeyModule_LoadLongDouble	pub use crate::ValkeyModule_LoadLongDouble;  // alias
RedisModule_LoadDataTypeFromString	redismodule.h	512	object	alias	ValkeyModule_LoadDataTypeFromString	pub use crate::ValkeyModule_LoadDataTypeFromString;  // alias
RedisModule_LoadDataTypeFromStringEncver	redismodule.h	513	object	alias	ValkeyModule_LoadDataTypeFromStringEncver	pub use crate::ValkeyModule_LoadDataTypeFromStringEncver;  // alias
RedisModule_SaveDataTypeToString	redismodule.h	514	object	alias	ValkeyModule_SaveDataTypeToString	pub use crate::ValkeyModule_SaveDataTypeToString;  // alias
RedisModule_Log	redismodule.h	515	object	alias	ValkeyModule_Log	pub use crate::ValkeyModule_Log;  // alias
RedisModule_LogIOError	redismodule.h	516	object	alias	ValkeyModule_LogIOError	pub use crate::ValkeyModule_LogIOError;  // alias
RedisModule__Assert	redismodule.h	517	object	alias	ValkeyModule__Assert	pub use crate::ValkeyModule__Assert;  // alias
RedisModule_LatencyAddSample	redismodule.h	518	object	alias	ValkeyModule_LatencyAddSample	pub use crate::ValkeyModule_LatencyAddSample;  // alias
RedisModule_StringAppendBuffer	redismodule.h	519	object	alias	ValkeyModule_StringAppendBuffer	pub use crate::ValkeyModule_StringAppendBuffer;  // alias
RedisModule_TrimStringAllocation	redismodule.h	520	object	alias	ValkeyModule_TrimStringAllocation	pub use crate::ValkeyModule_TrimStringAllocation;  // alias
RedisModule_RetainString	redismodule.h	521	object	alias	ValkeyModule_RetainString	pub use crate::ValkeyModule_RetainString;  // alias
RedisModule_HoldString	redismodule.h	522	object	alias	ValkeyModule_HoldString	pub use crate::ValkeyModule_HoldString;  // alias
RedisModule_StringCompare	redismodule.h	523	object	alias	ValkeyModule_StringCompare	pub use crate::ValkeyModule_StringCompare;  // alias
RedisModule_GetContextFromIO	redismodule.h	524	object	alias	ValkeyModule_GetContextFromIO	pub use crate::ValkeyModule_GetContextFromIO;  // alias
RedisModule_GetKeyNameFromIO	redismodule.h	525	object	alias	ValkeyModule_GetKeyNameFromIO	pub use crate::ValkeyModule_GetKeyNameFromIO;  // alias
RedisModule_GetKeyNameFromModuleKey	redismodule.h	526	object	alias	ValkeyModule_GetKeyNameFromModuleKey	pub use crate::ValkeyModule_GetKeyNameFromModuleKey;  // alias
RedisModule_GetDbIdFromModuleKey	redismodule.h	527	object	alias	ValkeyModule_GetDbIdFromModuleKey	pub use crate::ValkeyModule_GetDbIdFromModuleKey;  // alias
RedisModule_GetDbIdFromIO	redismodule.h	528	object	alias	ValkeyModule_GetDbIdFromIO	pub use crate::ValkeyModule_GetDbIdFromIO;  // alias
RedisModule_GetDbIdFromOptCtx	redismodule.h	529	object	alias	ValkeyModule_GetDbIdFromOptCtx	pub use crate::ValkeyModule_GetDbIdFromOptCtx;  // alias
RedisModule_GetToDbIdFromOptCtx	redismodule.h	530	object	alias	ValkeyModule_GetToDbIdFromOptCtx	pub use crate::ValkeyModule_GetToDbIdFromOptCtx;  // alias
RedisModule_GetKeyNameFromOptCtx	redismodule.h	531	object	alias	ValkeyModule_GetKeyNameFromOptCtx	pub use crate::ValkeyModule_GetKeyNameFromOptCtx;  // alias
RedisModule_GetToKeyNameFromOptCtx	redismodule.h	532	object	alias	ValkeyModule_GetToKeyNameFromOptCtx	pub use crate::ValkeyModule_GetToKeyNameFromOptCtx;  // alias
RedisModule_Milliseconds	redismodule.h	533	object	alias	ValkeyModule_Milliseconds	pub use crate::ValkeyModule_Milliseconds;  // alias
RedisModule_MonotonicMicroseconds	redismodule.h	534	object	alias	ValkeyModule_MonotonicMicroseconds	pub use crate::ValkeyModule_MonotonicMicroseconds;  // alias
RedisModule_Microseconds	redismodule.h	535	object	alias	ValkeyModule_Microseconds	pub use crate::ValkeyModule_Microseconds;  // alias
RedisModule_CachedMicroseconds	redismodule.h	536	object	alias	ValkeyModule_CachedMicroseconds	pub use crate::ValkeyModule_CachedMicroseconds;  // alias
RedisModule_DigestAddStringBuffer	redismodule.h	537	object	alias	ValkeyModule_DigestAddStringBuffer	pub use crate::ValkeyModule_DigestAddStringBuffer;  // alias
RedisModule_DigestAddLongLong	redismodule.h	538	object	alias	ValkeyModule_DigestAddLongLong	pub use crate::ValkeyModule_DigestAddLongLong;  // alias
RedisModule_DigestEndSequence	redismodule.h	539	object	alias	ValkeyModule_DigestEndSequence	pub use crate::ValkeyModule_DigestEndSequence;  // alias
RedisModule_GetDbIdFromDigest	redismodule.h	540	object	alias	ValkeyModule_GetDbIdFromDigest	pub use crate::ValkeyModule_GetDbIdFromDigest;  // alias
RedisModule_GetKeyNameFromDigest	redismodule.h	541	object	alias	ValkeyModule_GetKeyNameFromDigest	pub use crate::ValkeyModule_GetKeyNameFromDigest;  // alias
RedisModule_CreateDict	redismodule.h	542	object	alias	ValkeyModule_CreateDict	pub use crate::ValkeyModule_CreateDict;  // alias
RedisModule_FreeDict	redismodule.h	543	object	alias	ValkeyModule_FreeDict	pub use crate::ValkeyModule_FreeDict;  // alias
RedisModule_DictSize	redismodule.h	544	object	alias	ValkeyModule_DictSize	pub use crate::ValkeyModule_DictSize;  // alias
RedisModule_DictSetC	redismodule.h	545	object	alias	ValkeyModule_DictSetC	pub use crate::ValkeyModule_DictSetC;  // alias
RedisModule_DictReplaceC	redismodule.h	546	object	alias	ValkeyModule_DictReplaceC	pub use crate::ValkeyModule_DictReplaceC;  // alias
RedisModule_DictSet	redismodule.h	547	object	alias	ValkeyModule_DictSet	pub use crate::ValkeyModule_DictSet;  // alias
RedisModule_DictReplace	redismodule.h	548	object	alias	ValkeyModule_DictReplace	pub use crate::ValkeyModule_DictReplace;  // alias
RedisModule_DictGetC	redismodule.h	549	object	alias	ValkeyModule_DictGetC	pub use crate::ValkeyModule_DictGetC;  // alias
RedisModule_DictGet	redismodule.h	550	object	alias	ValkeyModule_DictGet	pub use crate::ValkeyModule_DictGet;  // alias
RedisModule_DictDelC	redismodule.h	551	object	alias	ValkeyModule_DictDelC	pub use crate::ValkeyModule_DictDelC;  // alias
RedisModule_DictDel	redismodule.h	552	object	alias	ValkeyModule_DictDel	pub use crate::ValkeyModule_DictDel;  // alias
RedisModule_DictIteratorStartC	redismodule.h	553	object	alias	ValkeyModule_DictIteratorStartC	pub use crate::ValkeyModule_DictIteratorStartC;  // alias
RedisModule_DictIteratorStart	redismodule.h	554	object	alias	ValkeyModule_DictIteratorStart	pub use crate::ValkeyModule_DictIteratorStart;  // alias
